NEWID,Income Class,Education,Division,Family Type,Transportation,Food,Rented Dwelling,Entertainment,Eat Out,Alcohol Beverages,Fuel,Babysitting and Childcare,Furniture,Apparel,Male Clothing,Men Clothing,Footwear,Other Apparel,Cars and Trucks,Gas,Public Transportation,Pet and Toy,Personal Care,Household Textiles,Reading,Boy Clothing,Girl Clothing,Child Clothing
4270554,6,16,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270594,4,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270793,1,11,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270794,2,11,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270943,3,12,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270944,1,12,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271003,5,13,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271004,5,13,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271203,3,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271204,4,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271234,2,14,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271503,7,12,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271504,7,12,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271553,3,14,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271633,5,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271634,5,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271903,7,12,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271904,3,12,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272033,5,16,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272034,5,16,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272114,1,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272293,3,14,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272453,4,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272454,4,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272733,1,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272803,6,16,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272804,6,16,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273063,7,16,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273064,7,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273104,3,14,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273123,2,13,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273124,2,13,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273683,5,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273684,5,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273803,4,13,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273804,2,13,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273873,4,15,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273953,2,15,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273993,6,15,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274593,3,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274594,7,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275213,2,15,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275214,4,15,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275333,3,11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275334,3,11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275443,5,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275444,5,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275723,6,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275724,7,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275793,4,12,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275983,4,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275984,4,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276073,6,12,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276133,4,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276134,4,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276933,4,13,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276934,3,13,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276944,6,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276953,2,13,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276954,2,14,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276963,7,13,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276964,7,13,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276993,7,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276994,7,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277424,2,11,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277633,4,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277763,5,12,2,9,129,325,0,88,0,60,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
4277764,5,12,2,9,27301,418.3333,0,228,93.3333,40,0,0,378,120,120,120,0,0,26000,330,0,140,0,0,0,0,0,0
4277873,3,10,2,1,40,307.6667,0,183,104,80,154,0,0,0,0,0,0,0,0,40,0,67,0,0,0,0,0,0
4277874,3,10,2,1,496,238.3333,0,136,108.3333,140,0,0,0,0,0,0,0,0,0,40,0,20,21.6667,0,0,0,0,0
4278063,3,12,2,7,273.3333,143,558,362,34.6667,50,0,0,951,290,0,0,220,0,0,120,116.3333,0,22,0,0,0,70,0
4278064,1,12,2,7,303.6667,173.3333,366,5,43.3333,20,0,0,0,149,0,0,0,0,0,100,0,0,66.6667,0,0,0,114,0
4278073,4,14,2,8,460,195,0,73,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
4278074,3,14,2,8,10,130,0,67,43.3333,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
4278493,5,16,2,3,555,953.3333,0,120,216.6667,0,0,0,0,40,0,0,0,0,0,200,0,0,0,0,0,0,0,40
4279273,5,15,2,7,345,2036.6667,2492,64,303.3333,0,0,500,0,70,0,0,0,70,0,30,135,0,33.3333,0,50,0,0,0
4279393,6,15,2,3,1030.3333,845,0,417,325,90,0,0,0,738,0,0,605,0,0,400,0,0,100,64,0,0,133,0
4279394,6,15,2,3,2627,1798.3333,0,428,325,75,0,0,0,564,150,150,0,0,0,600,0,38,23.3333,0,0,0,310,0
4279643,2,13,2,8,25,320.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,13.3333,0,0,0,0,0
4279644,3,13,2,8,26,281.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,25,0,0,0,0,0
4279854,3,13,2,1,502,1083.3333,0,90,433.3333,0,0,700,0,0,0,0,0,0,0,350,0,0,33.3333,0,0,0,0,0
4279983,5,15,2,1,1621,433.3333,0,113,86.6667,0,0,0,0,0,0,0,0,0,0,35,0,0,4,0,0,0,0,0
4279984,4,15,2,1,480,931.6667,0,145,650,0,0,0,0,0,0,0,0,0,0,100,0,38,11.3333,0,18,0,0,0
4280003,4,15,2,8,993.3333,563.3333,1511,43,216.6667,20,0,0,0,83.3333,0,0,0,83.3333,0,160,40,0,8.3333,0,60,0,0,0
4280004,3,15,2,8,189,292.6667,1512,231,0,82.6667,0,0,0,87,0,0,87,0,0,60,54,0,0,0,0,0,0,0
4280093,4,14,2,9,204.6667,866.6667,0,198,0,140,0,0,0,0,0,0,0,0,0,100,25,0,13.3333,0,0,0,0,0
4280094,5,14,2,9,280,1083.3333,0,105,216.6667,40,0,0,0,200,0,0,0,0,0,200,0,0,40,0,0,0,0,0
4280203,2,15,2,8,1471,580.6667,1315,0,212.3333,150,0,0,0,12,0,0,0,12,0,360,30,0,25.3333,13,0,0,0,0
4280204,3,15,2,8,1887.6667,368.3333,1315,0,195,420,0,0,0,0,0,0,0,0,0,320,26.6667,0,30,0,0,0,0,0
4280213,3,13,2,3,439,294.6667,0,97,34.6667,50,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0
4280214,4,13,2,3,190,433.3333,0,80,0,120,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0
4280383,4,12,2,1,384,650,532.6667,108,43.3333,0,0,0,0,0,0,0,0,0,0,153,0,0,5,0,6,0,0,0
4280384,4,12,2,1,216,650,616,111,86.6667,0,0,0,0,61.6667,0,0,28,1.6667,0,120,0,0,0,0,10,0,0,0
4280523,5,16,2,3,212.3333,975,0,0,433.3333,0,0,0,0,120,0,0,0,120,0,0,168.3333,0,56.6667,0,0,0,0,0
4280524,6,16,2,3,77.6667,173.3333,0,0,0,0,0,0,0,100,0,0,0,100,0,40,16.6667,0,0,0,0,0,0,0
4280643,6,16,2,9,588,541.6667,0,143,216.6667,0,650,0,0,228,0,0,116,0,0,113,0,0,0,0,0,0,0,0
4280644,7,16,2,9,570,1109.3333,0,122,784.3333,0,600,0,0,0,0,0,0,0,0,170,0,0,133.3333,0,0,0,0,0
4280903,6,12,2,4,1062.3333,628.3333,0,192,0,0,0,0,0,30,0,0,0,30,0,500,0,30,0,0,0,0,0,0
4280904,6,12,2,4,442.3333,736.6667,0,197,130,0,0,0,3600,20,0,0,0,20,0,300,0,0,60,0,0,0,0,0
4281213,1,12,2,8,339,476.6667,950,360,86.6667,0,0,0,0,6.6667,0,0,0,6.6667,0,200,0,0,0,0,0,0,0,0
4281214,4,12,2,8,1279,411.6667,950,2074,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0
4281223,3,12,2,9,20,346.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
4281224,4,12,2,9,40,130,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
4281383,6,15,2,4,400,1646.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0
4281384,6,15,2,4,5292,2405.6667,0,9309,479,323,0,0,0,0,0,0,0,0,0,346,3746,0,33.3333,0,0,0,0,0
4281453,4,15,2,1,163,346.6667,0,78,86.6667,25,0,0,0,0,0,0,0,0,0,100,0,0,0,0,30,0,0,0
4281454,4,15,2,1,187,490,0,76,80,45,0,0,0,77,0,0,0,0,0,130,0,0,20,0,30,0,77,0
4281523,4,14,2,9,355.6667,747.6667,0,140,203.6667,77,0,0,0,0,0,0,0,0,0,110,0,50,0,0,0,0,0,0
4281524,5,14,2,9,796,788.6667,0,865,86.6667,70,0,110,0,170,0,0,20,0,0,150,0,95,0,0,0,0,50,0
4281603,5,16,2,1,184.6667,710.6667,0,23,260,20,0,0,0,73,0,0,73,0,0,175,0,0,0,0,33,0,0,0
4281604,6,16,2,1,140.6667,1083.3333,0,439,520,0,0,0,70,463,0,0,23,440,0,105,0,0,110,0,176,0,0,0
4281783,6,15,2,2,110,346.6667,1500,75,0,0,0,0,0,10,0,0,0,10,0,0,110,50,0,0,0,0,0,0
4281784,6,15,2,2,0,216.6667,1500,15,0,0,0,0,0,135,0,0,0,20,0,0,0,0,0,0,0,0,70,45
4281913,3,14,2,7,80,650,0,75,0,40,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
4281914,3,14,2,7,0,606.6667,0,147,86.6667,20,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0
4282613,1,14,2,3,572,637,1750,0,60,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0
4282614,2,14,2,3,80,719,1750,0,0,0,0,0,0,65,0,0,0,0,0,80,0,0,0,0,0,0,0,0
4282863,4,12,2,5,80,800,0,0,63.3333,0,0,0,0,95,25,25,40,0,0,80,0,0,0,0,0,0,0,0
4282864,5,12,2,5,385,1191.6667,0,0,86.6667,0,0,0,0,0,0,0,0,0,0,60,0,0,13.3333,0,0,0,0,0
4283133,6,16,2,2,532,1005,4158.3333,385,355,300,0,3200,0,291.6667,60,60,0,16.6667,0,10,27,200,54.6667,0,0,0,0,215
4283293,7,14,2,1,33.3333,628.3333,0,522,130,10,0,0,0,0,0,0,0,0,0,10,0,0,66.6667,0,0,0,0,0
4283294,7,14,2,1,1666.6667,730.3333,0,150,252.3333,95.6667,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0
4283443,2,12,2,8,0,823.3333,500,0,303.3333,0,0,0,0,232,0,0,148,0,0,0,0,0,0,25,0,0,0,0
4283444,1,12,2,8,0,1126.6667,400,0,866.6667,0,0,0,46,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0
4283564,7,16,2,3,1030,1386.6667,0,218,433.3333,150,0,1000,0,85,75,0,0,10,0,150,0,100,100,0,0,75,0,0
4283604,6,12,2,4,773,2258.3333,0,112,1233.3333,150,0,0,0,25,0,0,25,0,0,720,0,0,50,0,0,0,0,0
4283643,7,15,2,9,25,925,0,116,216.6667,0,0,0,0,0,0,0,0,0,0,25,0,15,0,0,0,0,0,0
4283644,3,15,2,9,50,541.6667,0,140,173.3333,0,0,0,0,0,0,0,0,0,0,50,0,65,0,0,0,0,0,0
4283853,7,16,2,2,58,325,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,125,0,0,0
4283854,5,16,2,2,50,866.6667,0,0,0,0,72,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
4284083,1,13,2,8,88,758.3333,0,128,260,50,0,0,0,0,0,0,0,0,0,20,0,0,13.3333,0,0,0,0,0
4284084,4,13,2,8,174,970.6667,0,76,689,50,0,0,0,0,0,0,0,0,0,30,0,0,6.6667,0,55,0,0,0
4284103,6,16,2,1,1281,498.3333,0,249,108.3333,70,0,0,0,0,0,0,0,0,0,75,702.6667,0,6.6667,0,0,0,0,0
4284104,6,16,2,1,927.3333,706,0,216,130,70,0,0,125,79.6667,0,0,73,6.6667,0,70,0,0,43.3333,0,0,0,0,0
4284183,2,13,2,3,309,680,0,94,246.6667,0,0,100,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
4284184,1,13,2,3,390,1300,0,105,866.6667,0,0,0,0,0,0,0,0,0,0,300,0,0,40,0,0,0,0,0
4284243,6,15,2,1,408.3333,676,0,10,91,20,0,0,0,0,0,0,0,0,0,70,238.3333,0,0,0,0,0,0,0
4284244,6,15,2,1,40,910,0,0,130,20,0,0,0,200,0,0,200,0,0,40,0,0,0,0,0,0,0,0
4284283,3,12,2,8,43,43.3333,409,74,0,0,0,0,0,5,0,0,0,5,0,25,0,0,0,0,0,0,0,0
4284284,2,12,2,8,228,69.3333,409,74,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
4284313,5,14,2,8,150,281.6667,0,0,0,150,0,0,0,20,0,0,0,20,0,150,0,0,0,0,0,0,0,0
4284314,3,14,2,8,200,585,0,147,86.6667,125,0,0,0,90,50,50,0,40,0,200,0,0,0,0,0,0,0,0
4284733,2,10,2,9,143,866.6667,1101,43,0,0,0,0,0,33.3333,0,0,0,33.3333,0,0,143,0,318.3333,0,0,0,0,0
4284734,2,10,2,9,0,433.3333,1200,267,0,150,0,0,0,90,0,0,0,0,0,0,0,200,0,0,0,0,0,90
4285024,7,13,2,9,110,260,0,127,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0
4285053,2,12,2,8,543,130,0,56,0,0,0,0,0,7,0,0,0,7,0,15,0,0,0,0,0,0,0,0
4285054,2,12,2,8,50,256.6667,0,64,0,0,0,0,0,76,0,0,23,0,0,50,0,0,48,0,0,0,0,0
4285353,3,16,2,7,156.6667,455,486,152,130,0,0,0,399,73.3333,0,0,0,73.3333,0,0,156.6667,0,0,51,0,0,0,0
4285354,3,16,2,7,23.3333,563.3333,436,167,86.6667,0,0,0,0,87,0,0,0,60,0,0,23.3333,0,0,13,0,0,0,0
4285514,7,12,2,8,68,811.3333,0,113,148.3333,0,0,0,0,0,0,0,0,0,0,45,0,0,66.6667,0,0,0,0,0
4285894,5,15,2,3,60,2166.6667,1200,185,216.6667,20,0,600,0,331.3333,83,0,0,33.3333,0,60,0,150,66.6667,0,50,83,88,127
4285983,5,15,2,1,769,910,0,3672,260,0,0,0,0,0,0,0,0,0,0,50,0,3560,0,0,0,0,0,0
4285984,4,15,2,1,3319,758.3333,0,133,195,0,0,0,0,0,0,0,0,0,0,50,0,0,33.3333,0,0,0,0,0
4286163,3,14,2,9,166.6667,1300,0,74,520,0,0,0,0,0,0,0,0,0,0,80,86.6667,0,0,0,0,0,0,0
4286164,3,14,2,9,60,866.6667,0,97,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
4286174,3,15,2,7,138.6667,433.3333,0,65,0,0,0,0,0,30,12,12,0,0,0,0,138.6667,0,26,0,0,0,0,0
4286223,4,16,2,9,80.6667,597,7700,65,147.3333,138.3333,0,0,0,50,0,0,0,50,0,0,80.6667,0,0,0,0,0,0,0
4287194,3,11,2,8,445,476.6667,650,112,86.6667,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
4287234,7,15,2,8,0,528.6667,4158.3333,0,216.6667,89.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4287363,5,16,2,9,890,281.6667,0,0,0,0,0,0,0,120,0,0,120,0,0,90,0,0,0,0,0,0,0,0
4287364,5,16,2,9,1853.3333,303.3333,0,0,86.6667,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0
4288044,4,11,2,8,126.6667,476.6667,0,107,0,0,220,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
4288293,4,11,2,5,100,563.3333,0,122,0,0,125,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
4288294,1,11,2,5,240,758.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
4288533,6,16,2,1,0,866.6667,1228,0,0,0,0,0,0,6.6667,0,0,0,6.6667,0,0,0,0,0,0,0,0,0,0
4288534,6,16,2,1,0,780,1224,115,173.3333,0,0,0,0,20,0,0,0,20,0,0,0,0,6.6667,0,0,0,0,0
4288783,3,13,2,1,381,1473.3333,0,221,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,75,0,0,0
4288784,3,13,2,1,362,1733.3333,0,224,0,0,0,0,0,21.3333,0,0,0,21.3333,0,110,0,0,13.3333,0,44,0,0,0
4289053,3,14,2,1,270,996.6667,0,0,0,150,0,0,0,20,0,0,0,20,0,150,0,0,0,0,0,0,0,0
4289054,4,14,2,1,457,1776.6667,0,40,0,100,0,0,0,0,0,0,0,0,0,400,0,0,50,0,35,0,0,0
4289293,6,16,2,3,815,4463.3333,0,528,1300,240,600,0,0,93,29,0,45,0,0,80,0,0,0,0,0,29,19,0
4289294,6,16,2,3,1429,3553.3333,0,818,1300,520,0,0,0,160,0,0,65,0,0,400,0,440,53.3333,0,0,0,0,0
4289494,3,15,2,8,100,346.6667,0,0,0,0,0,0,0,34,0,0,0,20,0,100,0,0,0,0,35,0,0,0
4289593,2,16,2,8,255,650,5600,0,346.6667,0,0,0,0,6.6667,0,0,0,6.6667,0,40,0,0,0,0,0,0,0,0
4290033,2,12,2,8,581.3333,650,1426,259,216.6667,40,0,0,0,137,58,58,79,0,0,240,0,0,33.3333,0,0,0,0,0
4290034,2,12,2,8,754,606.6667,1456,256,173.3333,40,0,0,0,0,0,0,0,0,0,360,0,0,95,0,0,0,0,0
4290173,4,13,2,8,491,563.3333,1675,0,130,200,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
4290174,4,13,2,8,454,888.3333,1675,0,423.3333,505,0,0,0,175,0,0,175,0,0,160,0,0,60,0,0,0,0,0
4290183,4,16,2,4,267.6667,2305.3333,1324.6667,266,459.3333,150,0,0,256,12,0,0,12,0,0,240,0,60,0,0,0,0,0,0
4290184,4,16,2,4,2684.6667,1238.6667,1431,151,328.6667,80,0,0,27,302,186,0,64,0,0,305,0,151,36,0,18,186,0,0
4291093,3,14,2,8,504,988,1915.3333,402,450.6667,120,0,0,0,0,0,0,0,0,0,60,0,216,20,0,0,0,0,0
4291094,3,14,2,8,541,860,1900,100,246.6667,144,0,0,0,0,0,0,0,0,0,454,0,100,163.3333,0,0,0,0,0
4291523,3,11,2,9,400,906.6667,0,254,40,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0
4291524,2,11,2,9,682,866.6667,0,254,0,0,0,0,0,228.3333,90,0,105,33.3333,0,544,0,0,45.3333,0,0,90,0,0
4291594,6,15,2,4,15133,4215.6667,0,462,1778.6667,1083,0,0,860,752,0,0,0,422,0,880,0,0,280,0,0,0,0,0
4291613,4,15,2,8,320,650,0,314,0,0,889,0,0,0,0,0,0,0,0,20,0,150,0,0,0,0,0,0
4291614,5,15,2,8,343.3333,1213.3333,0,384,0,0,0,0,0,0,0,0,0,0,0,40,0,250,0,0,0,0,0,0
4291623,6,14,2,9,311,303.3333,0,183,0,60,0,0,1159,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0
4291653,4,12,2,3,1144,2036.6667,0,124,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0
4291654,4,12,2,3,1410,606.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0
4292163,5,15,2,1,133.3333,996.6667,2700,117,216.6667,0,0,0,200,66.6667,0,0,0,66.6667,0,0,133.3333,0,0,0,0,0,0,0
4292164,5,15,2,1,1301.3333,1300,3050,148,520,70,0,0,0,203.3333,0,0,0,53.3333,0,120,73.3333,0,66.6667,0,0,0,0,0
4292173,7,13,2,8,0,346.6667,680,20,130,166,0,0,100,40,40,40,0,0,0,0,0,0,0,30,0,0,0,0
4292473,2,0,2,5,297,866.6667,3348,0,0,0,0,0,0,126.6667,0,0,0,126.6667,0,120,0,0,0,0,0,0,0,0
4292474,3,0,2,5,472,1733.3333,3556,118,0,0,0,0,0,143.3333,14,14,0,93.3333,0,200,0,0,0,0,0,0,15,0
4292573,6,16,2,4,372,2600,0,343,0,800,0,0,0,109,0,0,109,0,0,200,0,0,644,109,0,0,0,0
4293283,5,15,2,5,1086,2600,2552,115,0,0,0,0,0,150,0,0,150,0,0,400,286,0,0,55,0,0,0,0
4293364,6,15,2,4,657.3333,3033.3333,0,496,1300,120,0,0,0,270,0,0,50,0,0,300,0,0,16.6667,100,0,0,0,0
4293503,6,15,2,2,3130,3466.6667,0,162,0,200,0,3000,0,807,180,80,0,0,0,60,0,0,0,0,37,100,107,20
4293504,6,15,2,2,3345,4874.3333,0,395,173.3333,300,0,16925,0,623,225,0,0,0,0,241,0,0,23.3333,0,0,225,398,0
4293513,5,15,2,4,5213,4766.6667,0,321,1300,0,0,0,0,366.6667,0,0,0,66.6667,0,610,933,0,0,0,0,0,0,0
4293514,6,15,2,4,3126,3566.6667,0,609,1300,749.3333,0,0,0,331,66,66,155,0,0,600,266,0,266.6667,0,0,0,0,0
4293613,6,15,2,4,2337.6667,2210,5016.6667,330,1126.6667,200,0,0,0,0,0,0,0,0,0,160,50,0,0,0,0,0,0,0
4293614,6,15,2,4,1490.6667,1040,4400,971,866.6667,900,0,0,0,193.3333,28,28,0,165.3333,0,160,205.3333,0,253.3333,0,0,0,0,0
4293673,6,15,2,8,1744,1343.3333,0,179,260,100,0,0,0,75,75,75,0,0,0,500,500,0,0,0,0,0,0,0
4293674,6,15,2,8,1328,7540,0,0,7366.6667,400,0,0,606,0,0,0,0,0,0,500,0,0,60,0,0,0,0,0
4293683,3,12,2,9,326,1213.3333,1600,0,0,80,0,0,0,60,0,0,0,60,0,90,0,0,0,0,0,0,0,0
4293684,2,12,2,8,640,693.3333,1580,0,0,40,0,0,0,175,55,55,0,120,0,200,200,0,13.3333,27,0,0,0,0
4293744,2,11,2,8,0,225.3333,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4293833,1,16,2,8,244,1473.3333,0,264,346.6667,110,0,0,0,0,0,0,0,0,0,20,0,180,0,0,0,0,0,0
4293834,2,16,2,8,30,866.6667,0,190,0,200,0,0,0,0,0,0,0,0,0,30,0,180,66.6667,0,0,0,0,0
4294053,2,12,2,8,400,1343.3333,0,260,433.3333,350,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0
4294054,2,12,2,8,415.6667,2080,0,0,520,30,0,0,0,0,0,0,0,0,0,200,66.6667,0,100,0,0,0,0,0
